course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,https://www.udemy.com/play-violin-and-fiddle-for-beginners-its-fun-course-1/,True,20,560,8,9,Beginner Level,1.0,2016-03-18T00:49:32Z,Musical Instruments
672894,Christmas Piano Songs For The Very Beginner Vol. I,https://www.udemy.com/christmas-piano-songs-for-the-very-beginner-vol-i/,True,40,1060,3,15,Beginner Level,1.5,2015-11-22T23:56:07Z,Musical Instruments
1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,https://www.udemy.com/play-piano-5-improvise-on-misty-eb-key-runs-2-5-chords/,True,50,833,6,70,Expert Level,1.5,2016-11-03T16:46:58Z,Musical Instruments
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,True,50,2358,3,26,Beginner Level,1.0,2016-03-31T18:31:08Z,Musical Instruments
777650,Drumming for Beginners - Simple Way To Learn How To Drum,https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,True,20,1814,28,22,Beginner Level,2.0,2016-03-02T18:06:21Z,Musical Instruments
1191750,"Jazz Guitar Tips, Tricks and Licks",https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,False,0,9351,331,21,Intermediate Level,2.0,2017-05-01T02:32:12Z,Musical Instruments
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,https://www.udemy.com/piano-from-zero-to-pro-beginner-essentials-to-play-by-ear-amosdoll/,True,70,811,129,52,Beginner Level,3.5,2016-03-16T15:28:29Z,Musical Instruments
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,True,120,1424,71,16,Beginner Level,1.5,2014-12-28T22:17:41Z,Musical Instruments
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,18,56,Beginner Level,10.0,2017-05-01T19:01:49Z,Musical Instruments
213532,How to speak Pianish (beginner level),https://www.udemy.com/pianish101/,True,30,545,5,10,Beginner Level,1.0,2014-08-25T13:52:11Z,Musical Instruments
64585,Gospel Piano Essentials,https://www.udemy.com/gospel-piano-essentials/,True,30,668,39,46,Intermediate Level,11.5,2013-07-11T23:06:29Z,Musical Instruments
315576,Guitar Crash Course (No Experience Necessary),https://www.udemy.com/hub-guitar-crash-course/,False,0,5769,78,29,Beginner Level,1.0,2015-01-22T03:23:59Z,Musical Instruments
812914,Beginner Guitar Lessons - Your Complete Foundation Course,https://www.udemy.com/beginner-guitar-lessons-your-complete-foundation-course/,True,60,293,30,162,Beginner Level,18.5,2016-04-11T23:01:29Z,Musical Instruments
660690,Piano Building Blocks: Learn the 24 Most Common Chords,https://www.udemy.com/pianobuildingblocks/,True,50,492,10,17,Beginner Level,1.5,2016-03-07T20:53:38Z,Musical Instruments
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,https://www.udemy.com/oboe-a-beginners-guide/,True,50,500,39,74,Beginner Level,5.0,2015-01-01T01:25:25Z,Musical Instruments
647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,True,50,1174,39,23,Intermediate Level,1.5,2016-12-23T22:52:59Z,Musical Instruments
464844,Discover Classical Guitar Level 1,https://www.udemy.com/discover-classical-guitar-level-1/,True,25,1513,38,19,Beginner Level,1.5,2015-06-21T20:31:22Z,Musical Instruments
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,https://www.udemy.com/pi-101-piano/,False,0,6292,183,38,Beginner Level,1.0,2016-05-30T21:02:20Z,Musical Instruments
409818,Get started playing blues harmonica,https://www.udemy.com/get-started-playing-blues-harmonica/,False,0,6853,398,23,Beginner Level,0.6166666666666667,2015-03-30T22:01:08Z,Musical Instruments
755198,Rockabilly Guitar For Beginners,https://www.udemy.com/rockabilly-guitar-for-beginners/,True,40,475,125,36,Beginner Level,2.0,2016-02-21T15:14:52Z,Musical Instruments
552650,Beginner Piano,https://www.udemy.com/beginner-piano/,True,20,776,79,89,Beginner Level,4.0,2015-08-05T00:29:09Z,Musical Instruments
710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,True,20,1337,17,21,Beginner Level,1.0,2016-01-18T18:17:05Z,Musical Instruments
384928,101 Blues riffs - learn how the harmonica superstars do it,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,True,200,1350,65,55,Intermediate Level,6.5,2015-01-04T21:14:31Z,Musical Instruments
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,https://www.udemy.com/fretboard-mastery/,True,55,1203,26,10,Beginner Level,1.0,2015-10-12T18:25:15Z,Musical Instruments
555340,Play Piano in 30 Days! - Start Playing NOW!,https://www.udemy.com/flyingstart/,False,0,5188,410,58,Beginner Level,3.0,2015-07-26T18:08:47Z,Musical Instruments
603902,Curso de Didgeridoo nivel principiante,https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/,True,50,0,0,31,Beginner Level,1.0,2016-04-11T04:14:05Z,Musical Instruments
1029440,Modern Rock Guitar Techniques,https://www.udemy.com/modern-rock-guitar-techniques/,True,50,3157,375,32,Intermediate Level,3.0,2016-12-08T16:21:16Z,Musical Instruments
484670,Guitar Super System Level 1,https://www.udemy.com/guitar-super-system-level-1-unlock-your-potential/,True,50,10869,2257,104,Intermediate Level,5.0,2015-04-29T23:49:34Z,Musical Instruments
681692,Guitar Super System Level 2,https://www.udemy.com/guitarsupersystemlevel2/,True,50,4192,128,34,Expert Level,1.5,2015-11-30T21:49:37Z,Musical Instruments
1132342,Ultimate Beginner Guitar Masterclass,https://www.udemy.com/beginner-guitar-masterclass/,True,200,8113,79,124,Beginner Level,11.5,2017-05-15T23:04:11Z,Musical Instruments
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",https://www.udemy.com/learn-guitar-the-right-way/,True,150,2102,33,99,Beginner Level,9.0,2017-02-25T00:22:55Z,Musical Instruments
666322,Learn to Play Piano From a Concert Pianist - For Beginners,https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,True,200,3206,18,17,Beginner Level,1.0,2015-11-22T18:38:28Z,Musical Instruments
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,True,75,482,1,47,Intermediate Level,1.5,2017-04-26T18:34:57Z,Musical Instruments
1194244,How To Play Guitar - For Absolute Beginners,https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,True,35,478,3,18,Beginner Level,1.0,2017-05-01T21:48:41Z,Musical Instruments
658816,Learn How to Improvise on Guitar in 30 Days,https://www.udemy.com/learn-how-to-improvise-on-guitar/,True,200,1788,89,33,Beginner Level,6.0,2016-10-25T20:21:51Z,Musical Instruments
353224,The Best Beginner Guitar Course Ever,https://www.udemy.com/the-best-beginner-guitar-course-ever/,True,50,1976,252,16,Beginner Level,1.0,2014-11-25T16:20:58Z,Musical Instruments
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,https://www.udemy.com/classic-ccr-style/,True,50,2045,8,24,Beginner Level,2.0,2016-08-25T19:22:05Z,Musical Instruments
41884,Getting Started with Playing Guitar,https://www.udemy.com/getting-started-with-playing-guitar/,False,0,47652,1141,26,Beginner Level,4.0,2013-05-29T15:28:07Z,Musical Instruments
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,True,40,1638,3,17,Beginner Level,1.5,2016-06-28T15:36:21Z,Musical Instruments
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,https://www.udemy.com/harmonicajamz/,True,60,568,8,65,Beginner Level,5.0,2017-03-21T22:54:24Z,Musical Instruments
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,https://www.udemy.com/10-beginner-chord-progressions-/,True,55,3013,15,28,Beginner Level,1.5,2015-06-14T19:04:21Z,Musical Instruments
476988,Guitar - Blues Guitar for Beginners,https://www.udemy.com/beginner-blues-guitar/,True,45,2795,26,25,Beginner Level,1.0,2015-05-22T20:01:12Z,Musical Instruments
1159988,Electric Guitar for Beginners - RockStarter Level 1,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True,40,491,5,29,Beginner Level,2.5,2017-03-30T16:37:29Z,Musical Instruments
1034080,The Circle of Fifths for Guitarists,https://www.udemy.com/the-circle-of-fifths-for-guitar/,True,50,1018,2,5,Intermediate Level,1.5,2016-12-15T21:57:42Z,Musical Instruments
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False,0,2285,34,22,Beginner Level,2.0,2017-02-25T00:24:16Z,Musical Instruments
660460,Piano for Complete Beginners: Learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,True,40,1268,10,30,Beginner Level,1.0,2015-11-10T20:37:08Z,Musical Instruments
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,3,62,Intermediate Level,2.5,2017-03-09T16:25:04Z,Musical Instruments
1240148,Learn all Piano Chords in all Piano Scales with logic,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,True,45,969,2,17,Beginner Level,1.0,2017-06-04T18:56:32Z,Musical Instruments
1111630,Learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,True,145,1987,11,161,Beginner Level,14.0,2017-05-31T18:38:06Z,Musical Instruments
830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,True,50,1319,101,21,Intermediate Level,1.0,2016-08-09T17:21:24Z,Musical Instruments
566678,Learn 4 Chords and Play Thousands of Songs!,https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,True,20,4560,177,22,Beginner Level,1.5,2015-08-17T19:01:04Z,Musical Instruments
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,True,75,1593,1,41,Intermediate Level,1.0,2017-04-12T19:06:34Z,Musical Instruments
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,https://www.udemy.com/total-fretboard-mastery/,True,200,4133,173,224,Intermediate Level,28.5,2014-05-19T00:26:06Z,Musical Instruments
76524,A new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,True,50,7140,72,26,Beginner Level,1.5,2013-08-11T20:39:24Z,Musical Instruments
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,True,50,1495,26,36,Beginner Level,2.5,2016-12-28T03:33:30Z,Musical Instruments
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3,32,Intermediate Level,0.6166666666666667,2017-02-21T23:44:49Z,Musical Instruments
1048188,Modern Country Guitar: Technique Booster,https://www.udemy.com/modern-country-guitar/,True,30,1152,16,42,Intermediate Level,2.5,2017-01-26T22:37:15Z,Musical Instruments
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,True,95,2558,19,16,Beginner Level,3.0,2016-10-19T03:26:29Z,Musical Instruments
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,True,75,850,3,43,Intermediate Level,1.0,2017-02-21T23:48:18Z,Musical Instruments
687248,3 step formula for playing guitar by ear,https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/,True,25,3937,54,20,Beginner Level,1.5,2015-12-03T21:26:09Z,Musical Instruments
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,https://www.udemy.com/pianoforsingersongwriters/,True,100,3371,175,42,Beginner Level,3.0,2015-11-12T01:10:55Z,Musical Instruments
1041176,Fun Beginner Ukulele Course,https://www.udemy.com/beginner-ukulele/,True,55,1409,41,17,Beginner Level,1.5,2016-12-21T00:56:03Z,Musical Instruments
26956,Learn Guitar in 21 Days,https://www.udemy.com/learn-guitar-in-21-days/,True,20,26504,192,82,Beginner Level,2.5,2012-10-21T20:36:50Z,Musical Instruments
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,10,15,Beginner Level,1.0,2017-02-02T18:41:15Z,Musical Instruments
983418,The Allman Brothers Guitar Roots And Techniques,https://www.udemy.com/allmanbrothersguitar/,True,75,2692,29,14,Intermediate Level,1.5,2016-10-29T21:58:01Z,Musical Instruments
648506,Blues Guitar Fundamentals,https://www.udemy.com/blues-guitar/,True,50,3312,107,21,Intermediate Level,1.5,2016-06-27T23:12:31Z,Musical Instruments
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3,21,Intermediate Level,0.7333333333333333,2017-03-08T17:53:36Z,Musical Instruments
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2,25,Intermediate Level,1.0,2017-03-08T18:09:32Z,Musical Instruments
858064,Beginner Level Popular Piano Program - Month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,True,30,7,2,13,Beginner Level,1.0,2016-05-24T17:31:13Z,Musical Instruments
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,True,20,65,5,13,Expert Level,4.0,2013-11-25T15:20:27Z,Musical Instruments
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,False,0,1094,45,11,Beginner Level,1.0,2016-04-23T21:23:20Z,Musical Instruments
519212,Awesome Lead Guitar 1,https://www.udemy.com/awesome-lead-guitar/,True,25,60,6,38,Beginner Level,4.5,2015-12-15T17:54:31Z,Musical Instruments
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.udemy.com/didgeridoo-intermediate/,True,35,55,2,30,Intermediate Level,2.0,2016-07-02T14:48:10Z,Musical Instruments
99324,Acoustic Blues Guitar Lessons,https://www.udemy.com/finger-picking-blues-guitar/,False,0,8217,109,10,Intermediate Level,1.0,2013-09-30T20:45:20Z,Musical Instruments
769270,Beginner Step by Step Keharwa Theka Tabla Course,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,True,20,916,26,16,Beginner Level,0.6666666666666666,2016-02-22T17:09:58Z,Musical Instruments
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.udemy.com/just-chords-piano/,True,85,2357,15,53,Beginner Level,5.0,2013-05-02T11:38:58Z,Musical Instruments
112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,True,125,1284,136,40,Intermediate Level,12.5,2013-11-28T08:54:00Z,Musical Instruments
606494,The 80/20 Beginner Guitar Course,https://www.udemy.com/the-8020-beginner-guitar-course/,True,50,1269,27,51,Beginner Level,3.0,2016-04-28T18:21:33Z,Musical Instruments
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4,15,Beginner Level,3.0,2017-06-19T20:58:55Z,Musical Instruments
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,True,150,89,7,35,Beginner Level,3.0,2016-12-26T15:21:25Z,Musical Instruments
1008098,Learn to play guitar and sing at the same time,https://www.udemy.com/play-and-sing/,True,45,66,9,8,Beginner Level,1.0,2016-11-25T22:42:01Z,Musical Instruments
650836,Introduction to Ukulele 1,https://www.udemy.com/introduction-to-ukulele/,True,20,630,25,27,Beginner Level,1.0,2015-12-01T19:23:03Z,Musical Instruments
504168,Learn Flute FAST!,https://www.udemy.com/learn-flute-fast/,True,45,249,33,61,Beginner Level,4.0,2015-06-02T19:50:16Z,Musical Instruments
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/,True,45,198,11,34,Intermediate Level,5.0,2016-02-13T20:32:55Z,Musical Instruments
743884,Piano With Willie: Blues n' Boogie Vol. 3,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/,True,40,84,4,10,Intermediate Level,2.5,2016-04-13T05:42:43Z,Musical Instruments
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,https://www.udemy.com/pianolessons/,True,75,186,35,56,Beginner Level,3.0,2016-02-05T21:40:53Z,Musical Instruments
1146368,The Easy Beginner Drum Course,https://www.udemy.com/the-easy-beginner-drum-course/,True,25,21,4,12,Beginner Level,0.5,2017-03-21T18:31:45Z,Musical Instruments
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/,True,40,431,2,11,Beginner Level,1.0,2016-01-04T21:22:38Z,Musical Instruments
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,True,20,53,5,9,Beginner Level,0.5833333333333334,2015-08-17T19:02:38Z,Musical Instruments
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/,True,20,26,2,26,Beginner Level,1.0,2016-02-01T05:42:39Z,Musical Instruments
53277,Guitar for Music Educators: Learning How to Teach Guitar,https://www.udemy.com/guitar-for-music-educators/,True,20,32,3,22,Beginner Level,1.5,2013-07-26T21:26:05Z,Musical Instruments
1149202,Guitar Solo - Theory and Improvisation Lessons,https://www.udemy.com/holistic-guitar-solo-essentials/,True,60,12,4,34,Intermediate Level,1.5,2017-04-11T19:15:27Z,Musical Instruments
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-3-4/,True,30,12,2,13,Intermediate Level,2.0,2016-03-24T15:26:48Z,Musical Instruments
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-5-6/,True,30,11,2,16,Intermediate Level,3.0,2016-04-13T18:47:40Z,Musical Instruments
818838,Trombone Lessons For Beginners,https://www.udemy.com/the-music-coach-online-trombone-lesson-program/,True,95,11,2,34,Beginner Level,3.0,2016-04-14T17:33:44Z,Musical Instruments
269832,Rhythm to Rock Drum Lesson 6,https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,True,20,12,1,13,Beginner Level,1.5,2014-08-21T01:51:51Z,Musical Instruments
556076,How To Play Guitar - Everything You Need To Know To Start,https://www.udemy.com/guitar101/,True,50,5,1,8,Beginner Level,1.0,2015-07-21T18:25:38Z,Musical Instruments
139792,Learn to play tunes by ear on harmonica - no written music,https://www.udemy.com/benhewlettharmonicatuitionint4/,True,35,73,3,15,Intermediate Level,2.0,2014-03-23T15:23:01Z,Musical Instruments
602812,"Music Theory, Guitar and Ear Training",https://www.udemy.com/holistic-guitar-ear-essentials/,True,60,30,3,39,Beginner Level,3.0,2015-11-22T18:35:43Z,Musical Instruments
744080,Piano With Willie: Tritones & Phat Chords,https://www.udemy.com/piano-with-willie-tritones-phat-chords/,True,40,37,3,19,Intermediate Level,2.0,2016-04-13T06:52:29Z,Musical Instruments
620372,Piano for Kids: Developing Your Child's Creative Abilities,https://www.udemy.com/piano-for-kids-developing-your-childs-creative-abilities/,True,65,42,2,37,Beginner Level,4.0,2015-10-24T00:09:09Z,Musical Instruments
214418,Piano Lessons For The Hip Hop Fan,https://www.udemy.com/piano-lessons-for-the-hip-hop-fan/,True,20,276,2,62,Intermediate Level,5.5,2014-05-12T13:38:56Z,Musical Instruments
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-9-10/,True,30,10,0,12,Intermediate Level,2.0,2016-08-06T15:31:24Z,Musical Instruments
771880,Clarinet Lessons For Beginners,https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,True,95,11,0,41,Beginner Level,3.0,2016-02-26T20:26:41Z,Musical Instruments
228268,Play music on Harmonica using 8 notes - learn easy tunes!,https://www.udemy.com/benhewlettharmonicatuitionfunkynursery/,True,35,29,0,14,Beginner Level,1.0,2014-05-26T13:25:00Z,Musical Instruments
944550,Learn Piano Online-A Quiet Solace Piano Solo,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,True,50,7,0,10,Intermediate Level,1.0,2016-08-29T21:48:56Z,Musical Instruments
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-7-8/,True,30,9,0,10,Intermediate Level,2.0,2016-05-05T19:36:14Z,Musical Instruments
838320,The Art of the Blues Shuffle - A Guitarist's Guide,https://www.udemy.com/the-art-of-the-blues-shuffle-a-guitarists-guide/,True,20,8,0,11,Intermediate Level,1.5,2016-06-26T16:57:13Z,Musical Instruments
838896,Learn Piano Online-Ambiance Piano Solo,https://www.udemy.com/learn-piano-online-ambiance-piano-solo/,True,50,8,0,10,Intermediate Level,1.0,2016-06-21T02:40:52Z,Musical Instruments
812602,Piano Lessons For Beginners,https://www.udemy.com/the-music-coach-online-piano-lesson-program/,True,95,8,0,50,Beginner Level,4.0,2016-04-12T19:38:48Z,Musical Instruments
190906,The Theory & Practice of Modes on the Guitar,https://www.udemy.com/thefretbuzzmodes/,True,35,17,0,7,Intermediate Level,1.5,2014-04-04T15:14:37Z,Musical Instruments
917176,Violin for Beginners,https://www.udemy.com/violin-for-beginners/,True,50,4,0,18,Beginner Level,0.7333333333333333,2017-03-07T23:22:53Z,Musical Instruments
647884,Beginner Acoustic Guitar Lessons,https://www.udemy.com/beginner-guitar-lessons/,True,25,8,0,12,Beginner Level,1.0,2015-10-28T20:33:28Z,Musical Instruments
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,https://www.udemy.com/aprendiendo-piano-i-tocando-piezas-populares/,True,100,122,3,59,Beginner Level,3.5,2015-11-14T00:42:39Z,Musical Instruments
1216752,Curso de Bateria - Explorando Diferentes Divisões,https://www.udemy.com/diegogil-edd/,True,55,5,2,19,Intermediate Level,2.0,2017-05-18T07:14:21Z,Musical Instruments
631480,Enseñando música: mejora tus clases de instrumento ,https://www.udemy.com/ensenandopiano/,True,30,111,3,18,Beginner Level,1.5,2015-10-07T18:01:05Z,Musical Instruments
970462,Ukelele exprés: aprende a tocar en menos de un mes,https://www.udemy.com/ukelele-expres-gratis/,False,0,888,64,25,Beginner Level,1.5,2016-10-17T19:14:29Z,Musical Instruments
852426,Curso de Guitarra para Principiantes,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,True,20,53,5,39,Beginner Level,3.0,2016-06-01T17:36:30Z,Musical Instruments
430992,Mundharmonika spielen - mein schönstes Hobby,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,True,20,65,7,77,Beginner Level,2.5,2015-06-09T17:39:42Z,Musical Instruments
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,https://www.udemy.com/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/,True,25,38,7,51,Intermediate Level,4.5,2016-02-03T03:04:26Z,Musical Instruments
608436,Présentation du Banjo Ténor,https://www.udemy.com/presentation-du-banjo-tenor/,True,20,18,4,31,Beginner Level,1.5,2015-09-13T23:49:34Z,Musical Instruments
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,https://www.udemy.com/aprendiendo-piano/,True,50,211,12,30,Beginner Level,1.5,2015-10-08T18:06:24Z,Musical Instruments
387064,Guitarra para principiantes,https://www.udemy.com/guitarra-para-principiantes/,True,20,7,1,46,Beginner Level,2.0,2015-01-22T19:34:43Z,Musical Instruments
1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,True,20,2,0,21,Beginner Level,1.0,2017-06-17T23:48:41Z,Musical Instruments
1174974,Curso de Violão Prático,https://www.udemy.com/harmonia-tonal/,True,70,5,0,10,Beginner Level,1.5,2017-04-12T08:28:40Z,Musical Instruments
430994,Gitarre spielen - mein schönstes Hobby,https://www.udemy.com/gitarre-spielen-mein-schonstes-hobby/,True,20,11,2,183,Beginner Level,2.0,2015-06-09T17:18:29Z,Musical Instruments
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",https://www.udemy.com/guitar-pieces/,True,195,556,11,27,Intermediate Level,4.0,2014-01-27T23:26:57Z,Musical Instruments
561774,Instant Harmonica - play the great Irish tune Molly Malone!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-molly-molone-today/,True,20,420,2,13,Beginner Level,1.0,2015-07-23T20:14:45Z,Musical Instruments
182940,Modern Piano Lessons For Beginners,https://www.udemy.com/modern-piano-lessons-for-beginners/,True,20,736,6,46,Beginner Level,5.0,2014-04-01T22:01:27Z,Musical Instruments
647276,Acoustic Blues Guitar Lessons,https://www.udemy.com/acoustic-blues-guitar-lessons/,True,75,189,18,101,Intermediate Level,4.5,2016-01-10T21:39:42Z,Musical Instruments
264396,Learn How to Play the Violin - Violin Basics,https://www.udemy.com/violin-basics/,True,20,365,10,12,Beginner Level,0.5333333333333333,2014-08-13T01:32:18Z,Musical Instruments
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,https://www.udemy.com/christmas-songs/,True,50,383,4,9,Beginner Level,1.0,2015-11-11T00:25:06Z,Musical Instruments
398522,Learn the Violin - Scales and Fundamentals,https://www.udemy.com/learn-the-violin-scales-and-fundamentals/,True,80,291,14,39,Beginner Level,3.0,2015-10-28T19:19:33Z,Musical Instruments
324226,Master Flute Playing: Intermediate Instruction Made Simple!,https://www.udemy.com/intermediateflute/,True,50,288,15,100,Intermediate Level,6.0,2014-10-29T19:42:29Z,Musical Instruments
888668,How to Sing and Play the Guitar (at the same time),https://www.udemy.com/how-to-sing-and-play-the-guitar-at-the-same-time/,True,20,78,8,24,Beginner Level,1.5,2016-07-18T19:42:57Z,Musical Instruments
301686,"Super Beginner Guitar - start right, start awesome",https://www.udemy.com/super-beginner-guitar-start-right-start-awesome/,True,30,594,3,33,Beginner Level,2.0,2014-11-26T03:57:18Z,Musical Instruments
269830,Rhythm to Rock Drum Lesson 5,https://www.udemy.com/rhythm-to-rock-drum-lesson-5/,True,20,13,3,9,Beginner Level,1.0,2014-08-18T22:26:24Z,Musical Instruments
200108,Guitar for Absolute Beginners (Class 1),https://www.udemy.com/guitar-for-absolute-beginners-class-1/,True,20,45,4,48,Beginner Level,1.5,2014-05-01T15:32:23Z,Musical Instruments
198660,Tenor Banjo for Absolute Beginners,https://www.udemy.com/tenor-banjo-for-absolute-beginners/,False,0,3167,161,34,Beginner Level,0.6166666666666667,2014-07-19T10:32:00Z,Musical Instruments
763100,Guitar Lessons - 50 Essential Fast Legato Licks,https://www.udemy.com/guitar-lessons-50-essential-fast-legato-licks/,True,35,105,9,23,Intermediate Level,3.0,2016-02-15T18:14:23Z,Musical Instruments
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,https://www.udemy.com/aprenda-a-tocar-pandeiro-curso-iniciante-sambachoro/,True,90,85,22,20,Beginner Level,2.0,2016-08-21T18:50:26Z,Musical Instruments
